Angular frequency,Step time,Temperature,Oscillation strain,Oscillation stress,Tan(delta),Storage modulus,Loss modulus
rad/s,s,Celsius,%,MPa,,MPa,MPa
6.28319,2923.00,139.39,0.0916005,0.0129401,0.0263082,14.1218,0.371519
6.28319,2926.00,139.80,0.0915766,0.0129518,0.0262567,14.1382,0.371222
6.28319,2929.00,139.60,0.0915960,0.0129707,0.0256690,14.1561,0.363374
6.28319,2932.00,138.90,0.0915791,0.0129688,0.0258320,14.1566,0.365694
6.28319,2935.00,138.91,0.0915968,0.0129680,0.0255600,14.1531,0.361752
6.28319,2938.00,140.25,0.0915984,0.0129652,0.0255430,14.1498,0.361427
6.28319,2941.00,140.51,0.0915821,0.0129696,0.0254473,14.1571,0.360260
6.28319,2944.00,140.30,0.0915971,0.0129694,0.0252374,14.1547,0.357227
6.28319,2947.00,139.54,0.0915755,0.0129655,0.0250604,14.1538,0.354700
6.28319,2950.00,139.73,0.0916088,0.0129645,0.0248285,14.1476,0.351264
6.28319,2953.00,141.04,0.0915877,0.0129704,0.0250715,14.1573,0.354944
6.28319,2956.00,141.22,0.0915810,0.0129870,0.0249592,14.1765,0.353833
6.28319,2959.00,141.02,0.0916005,0.0129854,0.0244682,14.1719,0.346760
6.28319,2962.00,140.24,0.0915783,0.0129776,0.0245253,14.1668,0.347445
6.28319,2965.00,140.50,0.0916035,0.0129842,0.0243572,14.1701,0.345144
6.28319,2968.00,141.81,0.0915848,0.0129879,0.0245536,14.1770,0.348095
6.28319,2971.00,141.94,0.0915916,0.0129886,0.0245222,14.1768,0.347645
6.28319,2974.00,141.76,0.0915918,0.0130014,0.0241557,14.1908,0.342790
6.28319,2977.00,140.99,0.0915782,0.0129950,0.0239973,14.1860,0.340425
6.28319,2980.00,141.21,0.0916048,0.0130027,0.0239921,14.1903,0.340455
6.28319,2983.00,142.54,0.0915837,0.0130068,0.0239874,14.1980,0.340573
6.28319,2986.00,142.70,0.0915923,0.0130066,0.0239784,14.1964,0.340408
6.28319,2989.00,142.53,0.0915972,0.0130118,0.0236745,14.2015,0.336213
6.28319,2992.00,141.83,0.0915724,0.0130095,0.0235862,14.2028,0.334990
6.28319,2995.00,141.82,0.0916071,0.0130240,0.0238445,14.2131,0.338905
6.28319,2998.00,143.18,0.0915872,0.0130090,0.0233987,14.2001,0.332264
6.28319,3001.00,143.52,0.0915886,0.0130091,0.0235849,14.1999,0.334903
6.28319,3004.00,143.33,0.0915956,0.0130340,0.0232464,14.2260,0.330704
6.28319,3007.00,142.75,0.0915695,0.0130318,0.0235280,14.2277,0.334749
6.28319,3010.00,142.43,0.0916139,0.0130318,0.0234722,14.2208,0.333793
6.28319,3013.00,143.72,0.0915781,0.0130426,0.0233343,14.2381,0.332236
6.28319,3016.00,144.29,0.0915924,0.0130228,0.0231426,14.2144,0.328959
6.28319,3019.00,144.14,0.0916113,0.0130296,0.0229290,14.2189,0.326026
6.28319,3022.00,143.66,0.0915649,0.0130304,0.0233963,14.2269,0.332856
6.28319,3025.00,143.15,0.0915943,0.0130508,0.0231470,14.2447,0.329721
6.28319,3028.00,144.16,0.0915998,0.0130507,0.0226544,14.2438,0.322685
6.28319,3031.00,145.07,0.0915773,0.0130409,0.0227812,14.2366,0.324327
6.28319,3034.00,144.91,0.0916094,0.0130550,0.0228625,14.2470,0.325721
6.28319,3037.00,144.67,0.0915750,0.0130573,0.0230406,14.2548,0.328437
6.28319,3040.00,143.95,0.0915902,0.0130562,0.0229080,14.2513,0.326469
6.28319,3043.00,144.48,0.0916044,0.0130633,0.0227635,14.2568,0.324535
6.28319,3046.00,145.68,0.0915685,0.0130569,0.0225398,14.2556,0.321318
6.28319,3049.00,145.71,0.0916108,0.0130745,0.0228931,14.2680,0.326639
6.28319,3052.00,145.54,0.0915860,0.0130745,0.0229255,14.2719,0.327190
6.28319,3055.00,144.74,0.0915688,0.0130823,0.0227274,14.2832,0.324620
6.28319,3058.00,145.04,0.0916204,0.0130905,0.0221096,14.2842,0.315820
6.28319,3061.00,146.39,0.0915702,0.0130764,0.0225152,14.2766,0.321439
6.28319,3064.00,146.52,0.0915997,0.0130824,0.0227576,14.2784,0.324942
6.28319,3067.00,146.38,0.0916045,0.0130919,0.0222796,14.2883,0.318336
6.28319,3070.00,145.87,0.0915627,0.0130782,0.0226877,14.2797,0.323974
6.28319,3073.00,145.59,0.0916111,0.0130999,0.0221901,14.2960,0.317228
6.28319,3076.00,146.20,0.0915731,0.0131092,0.0224854,14.3120,0.321810
6.28319,3079.00,147.02,0.0915884,0.0131065,0.0225801,14.3066,0.323044
6.28319,3082.00,146.94,0.0916188,0.0131085,0.0219928,14.3041,0.314588
6.28319,3085.00,146.42,0.0915648,0.0130874,0.0221671,14.2896,0.316759
6.28319,3088.00,145.85,0.0916012,0.0131050,0.0223240,14.3031,0.319301
6.28319,3091.00,147.05,0.0915963,0.0131197,0.0223894,14.3198,0.320611
6.28319,3094.00,147.79,0.0915748,0.0131127,0.0221785,14.3156,0.317498
6.28319,3097.00,147.63,0.0916149,0.0131152,0.0221170,14.3121,0.316540
6.28319,3100.00,147.74,0.0915699,0.0131121,0.0218606,14.3158,0.312953
6.28319,3103.00,147.70,0.0915940,0.0131236,0.0223261,14.3244,0.319809
6.28319,3106.00,148.14,0.0916078,0.0131343,0.0220117,14.3341,0.315517
6.28319,3109.00,148.53,0.0915570,0.0131265,0.0222598,14.3334,0.319058
6.28319,3112.00,148.47,0.0916225,0.0131238,0.0220238,14.3203,0.315389
6.28319,3115.00,148.62,0.0915918,0.0131245,0.0217977,14.3260,0.312273
6.28319,3118.00,148.69,0.0915644,0.0131182,0.0220560,14.3232,0.315914
6.28319,3121.00,148.73,0.0916164,0.0131344,0.0217831,14.3329,0.312215
6.28319,3124.00,148.80,0.0915775,0.0131394,0.0219094,14.3444,0.314276
6.28319,3127.00,148.84,0.0915812,0.0131308,0.0219046,14.3345,0.313991
6.28319,3130.00,148.88,0.0916121,0.0131370,0.0215850,14.3365,0.309453

