Angular frequency,Step time,Temperature,Oscillation strain,Oscillation stress,Tan(delta),Storage modulus,Loss modulus
rad/s,s,Celsius,%,MPa,,MPa,MPa
1256.64,2912.54,138.55,0.0877044,0.0208972,0.258761,23.0671,5.96888
1256.64,2914.87,139.14,0.0877036,0.0208223,0.256353,22.9981,5.89563
1256.64,2917.19,139.11,0.0877045,0.0207937,0.255531,22.9708,5.86974
1256.64,2919.52,139,0.087705,0.0207677,0.249963,22.9723,5.74221
1256.64,2921.84,138.21,0.0877048,0.0206941,0.245913,22.9125,5.63447
1256.64,2924.17,138.12,0.0877027,0.0206316,0.24537,22.8468,5.60592
1256.64,2926.49,139.26,0.087705,0.0206164,0.241932,22.8474,5.52751
1256.64,2928.82,139.86,0.0877038,0.0205576,0.241827,22.7831,5.50956
1256.64,2931.14,139.83,0.0877048,0.0204788,0.238429,22.7131,5.41546
1256.64,2933.47,139.72,0.0877043,0.0204184,0.236735,22.6547,5.36316
1256.64,2935.79,138.94,0.0877042,0.0204105,0.233243,22.6637,5.28615
1256.64,2938.12,138.82,0.0877056,0.0204125,0.229268,22.6854,5.20103
1256.64,2940.44,139.96,0.0877031,0.0203403,0.227402,22.6149,5.14266
1256.64,2942.77,140.58,0.0877044,0.0203022,0.226206,22.578,5.10727
1256.64,2945.09,140.56,0.0877038,0.020274,0.224877,22.5533,5.0717
1256.64,2947.42,140.44,0.087705,0.0201986,0.220653,22.4893,4.96233
1256.64,2949.74,139.69,0.087704,0.0201128,0.219649,22.3987,4.91984
1256.64,2952.07,139.51,0.087704,0.0200785,0.217619,22.3699,4.86812
1256.64,2954.39,140.64,0.0877039,0.0200895,0.215482,22.3921,4.8251
1256.64,2956.72,141.3,0.0877047,0.0200475,0.212544,22.3585,4.75216
1256.64,2959.04,141.29,0.0877039,0.0200636,0.211954,22.3794,4.74341
1256.64,2961.37,141.17,0.0877048,0.0200192,0.207248,22.3507,4.63214
1256.64,2963.69,140.45,0.0877038,0.0199346,0.205558,22.264,4.57654
1256.64,2966.02,140.19,0.0877035,0.019834,0.2037,22.1597,4.51394
1256.64,2968.34,141.3,0.0877045,0.0198378,0.202383,22.1694,4.4867
1256.64,2970.67,142.01,0.0877042,0.0198148,0.200119,22.1536,4.43334
1256.64,2972.99,142.03,0.0877044,0.0198193,0.198657,22.1648,4.40318
1256.64,2975.32,141.9,0.087704,0.0197696,0.19547,22.1226,4.32431
1256.64,2977.64,141.25,0.0877042,0.0197279,0.194241,22.081,4.28904
1256.64,2979.97,140.88,0.0877036,0.0196965,0.19328,22.05,4.26182
1256.64,2982.29,141.94,0.0877042,0.0196516,0.189811,22.0137,4.17844
1256.64,2984.62,142.71,0.0877045,0.0196142,0.188874,21.9754,4.15058
1256.64,2986.94,142.76,0.087704,0.0195787,0.186745,21.9443,4.09798
1256.64,2989.27,142.63,0.0877038,0.0195957,0.183197,21.9773,4.02618
1256.64,2991.59,142.05,0.0877047,0.0195958,0.180198,21.9888,3.96233
1256.64,2993.92,141.57,0.0877042,0.0195892,0.179718,21.9833,3.9508
1256.64,2996.24,142.52,0.0877032,0.0195267,0.176735,21.9248,3.87488
1256.64,2998.57,143.39,0.0877038,0.0194664,0.177178,21.8552,3.87228
1256.64,3000.89,143.51,0.0877039,0.0194399,0.175574,21.8314,3.83304
1256.64,3003.22,143.37,0.0877043,0.0194409,0.1738,21.8391,3.79564
1256.64,3005.54,142.9,0.0877049,0.0194275,0.170361,21.8364,3.72006
1256.64,3007.87,142.29,0.0877044,0.019409,0.168675,21.8218,3.68077
1256.64,3010.19,143.08,0.0877034,0.0193673,0.166929,21.7813,3.63592
1256.64,3012.52,144.05,0.0877036,0.0193427,0.166522,21.755,3.6227
1256.64,3014.84,144.26,0.0877035,0.0193238,0.164901,21.7395,3.58486
1256.64,3017.17,144.1,0.0877049,0.0192879,0.16478,21.6992,3.57559
1256.64,3019.49,143.78,0.0877034,0.0192141,0.162312,21.625,3.51
1256.64,3021.82,143.04,0.0877039,0.0191745,0.160163,21.5876,3.45753
1256.64,3024.14,143.57,0.0877047,0.0191797,0.158365,21.5994,3.42059
1256.64,3026.47,144.68,0.0877043,0.0191942,0.157201,21.6197,3.39862
1256.64,3028.79,145.01,0.0877039,0.0191887,0.155413,21.6194,3.35993
1256.64,3031.12,144.85,0.0877038,0.019203,0.153154,21.6429,3.3147
1256.64,3033.44,144.64,0.0877033,0.0191832,0.152811,21.6218,3.30406
1256.64,3035.77,143.86,0.0877038,0.019106,0.151802,21.538,3.26951
1256.64,3038.09,144.07,0.0877042,0.0190428,0.150341,21.4712,3.228
1256.64,3040.42,145.25,0.0877037,0.0190561,0.147236,21.4961,3.165
1256.64,3042.74,145.74,0.087704,0.0190572,0.146932,21.4981,3.15877
1256.64,3045.07,145.63,0.0877039,0.0190816,0.145792,21.5293,3.13879
1256.64,3047.39,145.49,0.0877041,0.0190684,0.144878,21.5171,3.11736
1256.64,3049.72,144.75,0.0877039,0.0190034,0.142412,21.4512,3.05491
1256.64,3052.04,144.58,0.087704,0.0189548,0.141004,21.4006,3.01757
1256.64,3054.37,145.73,0.0877034,0.0189439,0.13891,21.3946,2.97192
1256.64,3056.69,146.43,0.0877042,0.0189276,0.139235,21.375,2.97615
1256.64,3059.02,146.44,0.0877044,0.0189076,0.136225,21.361,2.90989
1256.64,3061.34,146.3,0.0877037,0.0189071,0.135027,21.3641,2.88473
1256.64,3063.67,145.73,0.0877039,0.0188966,0.132491,21.3592,2.8299
1256.64,3065.99,145.22,0.0877043,0.018911,0.131104,21.3793,2.80292
1256.64,3068.32,146.03,0.0877042,0.0189015,0.130127,21.3713,2.78098
1256.64,3070.64,147.02,0.0877033,0.0188462,0.130921,21.3068,2.78952
1256.64,3072.97,147.22,0.0877035,0.0188096,0.12962,21.2689,2.75688
1256.64,3075.29,147.05,0.0877041,0.0187973,0.129043,21.2563,2.74298
1256.64,3077.62,146.82,0.0877041,0.0187889,0.126918,21.2525,2.69733
1256.64,3079.94,146.12,0.0877038,0.0187795,0.125264,21.2464,2.6614
1256.64,3082.27,145.96,0.0877044,0.018774,0.123581,21.2444,2.6254
1256.64,3084.59,146.9,0.0877037,0.0188073,0.122883,21.2841,2.61546
1256.64,3086.92,147.71,0.0877039,0.0187844,0.121669,21.2612,2.58682
1256.64,3089.24,147.71,0.0877037,0.0187396,0.120587,21.2133,2.55805
1256.64,3091.57,147.6,0.0877044,0.0187189,0.118327,21.1953,2.50796
1256.64,3093.89,147.15,0.087704,0.0187507,0.117092,21.2344,2.48637
1256.64,3096.22,146.52,0.0877034,0.0187652,0.116883,21.2515,2.48395
1256.64,3098.54,146.75,0.0877034,0.0187601,0.116034,21.2479,2.46548
1256.64,3100.87,147.9,0.0877045,0.0187259,0.114621,21.2123,2.43136
1256.64,3103.19,148.28,0.0877035,0.0187229,0.114579,21.2092,2.43013
1256.64,3105.52,148.09,0.087704,0.0187337,0.113539,21.2237,2.40972
1256.64,3107.84,148.19,0.0877031,0.0186792,0.112139,21.1655,2.37349
1256.64,3110.17,148.26,0.0877039,0.0186441,0.111228,21.1277,2.35
1256.64,3112.49,148.47,0.0877038,0.0186394,0.111576,21.1216,2.35666
1256.64,3114.82,148.92,0.0877039,0.0186353,0.109313,21.1221,2.30892
1256.64,3117.14,148.87,0.0877039,0.0186387,0.109754,21.125,2.31855
1256.64,3119.47,148.9,0.0877035,0.0186496,0.108418,21.1405,2.292
1256.64,3121.79,148.97,0.0877038,0.0186575,0.107611,21.1512,2.27611
1256.64,3124.12,149.05,0.0877049,0.0186709,0.107529,21.1663,2.27598
