Angular frequency,Step time,Temperature,Oscillation strain,Oscillation stress,Tan(delta),Storage modulus,Loss modulus
62.8318,1916.35,87.93,0.0294355,0.411158,0.0560229,1394.62,78.1308
62.8318,1968.85,91.43,0.0353637,0.445493,0.0947633,1254.13,118.845
62.8318,2019.85,93.67,0.0465555,0.502826,0.156015,1067.15,166.491
62.8318,2070.35,96.62,0.0666733,0.589737,0.236993,860.678,203.975
62.8318,2108.35,98.07,0.0909821,0.655511,0.317855,686.631,218.249
62.8318,2110.35,97.69,0.0910171,0.647357,0.322863,676.845,218.528
62.8318,2113.35,99.5,0.0909076,0.635005,0.329516,663.427,218.61
62.8318,2116.35,100.37,0.090686,0.625151,0.334076,653.836,218.431
62.8318,2119.35,99.96,0.0909112,0.616288,0.340993,641.623,218.789
62.8318,2122.35,100.26,0.0910874,0.605202,0.349222,627.269,219.056
62.8318,2125.35,100.69,0.0909961,0.592628,0.356945,613.364,218.937
62.8318,2128.35,99.96,0.0908139,0.582371,0.362535,602.883,218.566
62.8318,2131.35,99.45,0.0908824,0.572918,0.368763,591.461,218.109
62.8318,2134.35,100.01,0.0911419,0.562161,0.376904,577.163,217.535
62.8318,2137.35,99.78,0.0910286,0.550252,0.384464,564.219,216.922
62.8318,2140.35,99.99,0.0910024,0.539347,0.39167,551.854,216.145
62.8318,2143.35,99.85,0.0909398,0.528999,0.39866,540.347,215.415
62.8318,2146.35,100.11,0.0910091,0.519053,0.406078,528.424,214.582
62.8318,2149.35,100.06,0.0909811,0.508849,0.413292,516.886,213.625
62.8318,2152.35,100.14,0.0910389,0.498834,0.421007,505.004,212.61
62.8318,2155.35,100.25,0.0910725,0.488454,0.428986,492.896,211.445
62.8318,2158.35,100.37,0.0910318,0.478096,0.436621,481.318,210.154
62.8318,2161.35,100.39,0.0910024,0.468354,0.444042,470.374,208.866
62.8318,2164.35,100.61,0.091034,0.458754,0.451812,459.239,207.49
62.8318,2167.35,100.68,0.0910718,0.449044,0.45989,447.964,206.014
62.8318,2170.35,100.92,0.0910773,0.439135,0.468012,436.696,204.379
62.8318,2173.35,100.85,0.0911171,0.429329,0.476485,425.365,202.68
62.8318,2176.35,101.61,0.0911546,0.41921,0.485647,413.685,200.905
62.8318,2179.35,101.18,0.0910277,0.409586,0.493491,403.499,199.123
62.8318,2182.35,102,0.0911642,0.400244,0.502561,392.284,197.147
62.8318,2185.35,103.18,0.0908178,0.391378,0.508157,384.191,195.229
62.8318,2188.35,102.07,0.0910791,0.383715,0.516647,374.296,193.379
62.8318,2191.35,103.52,0.0911874,0.374491,0.526771,363.352,191.403
62.8318,2194.35,103.62,0.0909505,0.365683,0.534189,354.639,189.445
62.8318,2197.35,103.74,0.0910664,0.357539,0.542748,345.066,187.284
62.8318,2200.35,103.09,0.090939,0.349477,0.550725,336.625,185.388
62.8318,2203.35,102.71,0.0910019,0.341941,0.558247,328.091,183.156
62.8318,2206.35,103.07,0.0912333,0.333427,0.568359,317.733,180.586
62.8318,2209.35,102.96,0.0912331,0.323849,0.578188,307.301,177.677
62.8318,2212.35,103.17,0.0910674,0.315007,0.587156,298.288,175.142
62.8318,2215.35,103.15,0.091074,0.30707,0.596562,289.555,172.738
62.8318,2218.35,103.35,0.0910565,0.299181,0.605833,281.017,170.249
62.8318,2221.35,103.39,0.0910571,0.291478,0.615122,272.651,167.714
62.8318,2224.35,103.57,0.0910523,0.283819,0.624465,264.392,165.104
62.8318,2227.35,103.65,0.091036,0.276308,0.633669,256.376,162.458
62.8318,2230.35,103.76,0.0910413,0.268907,0.643146,248.425,159.774
62.8318,2233.35,103.92,0.0910162,0.261598,0.652402,240.72,157.046
62.8318,2236.35,103.98,0.0910005,0.254514,0.661658,233.249,154.331
62.8318,2239.35,104.13,0.0910159,0.247483,0.671381,225.752,151.565
62.8318,2242.35,104.31,0.0909633,0.240555,0.680606,218.621,148.795
62.8318,2245.35,104.34,0.0909594,0.233929,0.68987,211.693,146.04
62.8318,2248.35,104.58,0.0909622,0.2273,0.699535,204.758,143.235
62.8318,2251.35,104.63,0.0909575,0.220731,0.709331,197.936,140.402
62.8318,2254.35,104.85,0.0909352,0.214207,0.719061,191.25,137.521
62.8318,2257.35,104.89,0.0908675,0.208041,0.728016,185.095,134.752
62.8318,2260.35,105.13,0.090892,0.201974,0.737632,178.826,131.908
62.8318,2263.35,105.23,0.0908716,0.195936,0.7473,172.719,129.073
62.8318,2266.35,105.35,0.0908807,0.189902,0.757357,166.576,126.157
62.8318,2269.35,105.56,0.0907944,0.184078,0.766422,160.916,123.33
62.8318,2272.35,105.59,0.0907824,0.178616,0.775381,155.487,120.562
62.8318,2275.35,105.88,0.090779,0.173111,0.784802,150.013,117.731
62.8318,2278.35,105.93,0.0907616,0.167682,0.794213,144.673,114.901
62.8318,2281.35,106.19,0.0907304,0.16235,0.803461,139.49,112.075
62.8318,2284.35,106.31,0.0906879,0.157246,0.812158,134.595,109.313
62.8318,2287.35,106.43,0.0906931,0.152161,0.821329,129.651,106.486
62.8318,2290.35,106.67,0.0906235,0.147269,0.829569,125.072,103.756
62.8318,2293.35,106.7,0.0906119,0.142616,0.837777,120.648,101.076
62.8318,2296.35,107.02,0.0905949,0.137942,0.846246,116.23,98.3593
62.8318,2299.35,107.04,0.090565,0.13342,0.854195,112.016,95.6836
62.8318,2302.35,107.28,0.0905566,0.128882,0.862415,107.777,92.9489
62.8318,2305.35,107.39,0.0904691,0.124739,0.868966,104.076,90.4383
62.8318,2308.35,107.59,0.0904873,0.120629,0.876297,100.262,87.8595
62.8318,2311.35,107.77,0.0904515,0.116581,0.883083,96.6098,85.3145
62.8318,2314.35,107.81,0.0904436,0.112573,0.889942,92.9795,82.7463
62.8318,2317.35,108.15,0.0903883,0.108734,0.895676,89.6083,80.26
62.8318,2320.35,108.11,0.0903595,0.105213,0.90091,86.5088,77.9366
62.8318,2323.35,108.49,0.0903544,0.101599,0.906311,83.3175,75.5116
62.8318,2326.35,108.47,0.0903264,0.0981368,0.91108,80.3126,73.1712
62.8318,2329.35,108.71,0.0903178,0.0946319,0.915676,77.2747,70.7585
62.8318,2332.35,108.85,0.0902517,0.0915285,0.918662,74.684,68.6094
62.8318,2335.35,109.01,0.0902587,0.0884468,0.921899,72.0476,66.4206
62.8318,2338.35,109.23,0.0902345,0.0854126,0.924446,69.5063,64.2548
62.8318,2341.35,109.26,0.0902214,0.0824312,0.926584,67.0183,62.0981
62.8318,2344.35,109.62,0.0901937,0.0795928,0.927934,64.6871,60.0254
62.8318,2347.35,109.57,0.0901689,0.0770006,0.928407,62.5827,58.1022
62.8318,2350.35,109.9,0.0901661,0.0743247,0.92877,60.3989,56.0967
62.8318,2353.35,110.02,0.0901382,0.0718521,0.927989,58.4303,54.2227
62.8318,2356.35,110.06,0.0901388,0.0693215,0.927061,56.3982,52.2845
62.8318,2359.35,110.42,0.090111,0.0669917,0.925118,54.5723,50.4858
62.8318,2362.35,110.38,0.090097,0.0648594,0.922449,52.9139,48.8104
62.8318,2365.35,110.76,0.0900913,0.0626654,0.919349,51.2062,47.0764
62.8318,2368.35,110.7,0.0900809,0.0605708,0.915639,49.592,45.4083
62.8318,2371.35,111,0.0900729,0.0584699,0.911075,47.9851,43.718
62.8318,2374.35,111.07,0.0900519,0.0566718,0.905892,46.6403,42.2511
62.8318,2377.35,111.3,0.0900508,0.054826,0.900282,45.248,40.7359
62.8318,2380.35,111.48,0.0900415,0.0530609,0.893972,43.9333,39.2751
62.8318,2383.35,111.49,0.0900372,0.0513013,0.886806,42.6299,37.8044
62.8318,2386.35,111.85,0.0900284,0.0496311,0.879172,41.4025,36.3999
62.8318,2389.35,111.83,0.0900185,0.0481889,0.871294,40.3612,35.1664
62.8318,2392.35,112.15,0.0900176,0.0466953,0.862894,39.2735,33.8889
62.8318,2395.35,112.19,0.0900116,0.0452765,0.853936,38.2517,32.6645
62.8318,2398.35,112.38,0.0900076,0.0438629,0.843999,37.2412,31.4315
62.8318,2401.35,112.61,0.090004,0.0426113,0.834456,36.3504,30.3329
62.8318,2404.35,112.63,0.0900003,0.0413898,0.824405,35.4847,29.2538
62.8318,2407.35,112.96,0.0899975,0.0401856,0.813677,34.6351,28.1818
62.8318,2410.35,112.98,0.0899957,0.0390651,0.803011,33.8459,27.1787
62.8318,2413.35,113.12,0.089992,0.0379055,0.790948,33.0363,26.13
62.8318,2416.35,113.37,0.08999,0.0368353,0.778961,32.2917,25.154
62.8318,2419.35,113.4,0.0899885,0.0359241,0.767935,31.6619,24.3143
62.8318,2422.35,113.66,0.089989,0.0349908,0.756537,31.0092,23.4596
62.8318,2425.35,113.76,0.089987,0.0341024,0.74454,30.3971,22.6319
62.8318,2428.35,113.99,0.0899858,0.0332332,0.732331,29.796,21.8206
62.8318,2431.35,114.08,0.0899842,0.0323942,0.719839,29.2174,21.0318
62.8318,2434.35,114.3,0.0899843,0.0315868,0.707269,28.659,20.2696
62.8318,2437.35,114.44,0.089985,0.0308773,0.695473,28.1708,19.592
62.8318,2440.35,114.58,0.0899847,0.0301692,0.683332,27.6814,18.9156
62.8318,2443.35,114.75,0.0899824,0.0294766,0.670715,27.2056,18.2472
62.8318,2446.35,114.9,0.0899836,0.0288032,0.658144,26.7381,17.5975
62.8318,2449.35,115.11,0.0899849,0.0281918,0.646153,26.3141,17.003
62.8318,2452.35,115.19,0.0899845,0.0276272,0.634291,25.9265,16.445
62.8318,2455.35,115.37,0.0899825,0.0270566,0.622066,25.5319,15.8825
62.8318,2458.35,115.57,0.0899854,0.0265051,0.610124,25.1443,15.3412
62.8318,2461.35,115.72,0.0899847,0.0259943,0.598359,24.7888,14.8326
62.8318,2464.35,115.81,0.0899857,0.0254991,0.586726,24.4406,14.34
62.8318,2467.35,116.04,0.0899847,0.02502,0.57488,24.1053,13.8577
62.8318,2470.35,116.2,0.0899858,0.0245859,0.563944,23.7985,13.421
62.8318,2473.35,116.25,0.089986,0.0241554,0.552581,23.4951,12.9829
62.8318,2476.35,116.52,0.0899869,0.0237334,0.541476,23.1925,12.5582
62.8318,2479.35,116.63,0.089988,0.0233574,0.531093,22.9238,12.1747
62.8318,2482.35,116.71,0.089987,0.0229773,0.520234,22.652,11.7844
62.8318,2485.35,116.99,0.0899877,0.022612,0.509579,22.3886,11.4088
62.8318,2488.35,117.08,0.0899885,0.0222792,0.499547,22.1481,11.064
62.8318,2491.35,117.16,0.0899894,0.0219399,0.489273,21.8998,10.715
62.8318,2494.35,117.44,0.0899879,0.021622,0.478978,21.6701,10.3795
62.8318,2497.35,117.51,0.089991,0.0213337,0.47014,21.4538,10.0863
62.8318,2500.35,117.66,0.0899902,0.0210422,0.46061,21.2381,9.7825
62.8318,2503.35,117.84,0.0899905,0.0207504,0.450718,21.0218,9.47491
62.8318,2506.35,118.01,0.0899911,0.0204873,0.441622,20.8255,9.197
62.8318,2509.35,118.14,0.0899911,0.0202356,0.432818,20.6363,8.93175
62.8318,2512.35,118.24,0.0899915,0.0199863,0.424033,20.4469,8.67015
62.8318,2515.35,118.4,0.0899923,0.0197411,0.415147,20.26,8.41086
62.8318,2518.35,118.52,0.0899911,0.0195042,0.40593,20.082,8.15189
62.8318,2521.35,118.73,0.0899936,0.0192978,0.398276,19.9216,7.93429
62.8318,2524.35,118.82,0.089994,0.0190949,0.390757,19.7627,7.72244
62.8318,2527.35,119.05,0.0899931,0.0188928,0.382978,19.605,7.50829
62.8318,2530.35,119.09,0.0899937,0.018694,0.375042,19.4497,7.29445
62.8318,2533.35,119.16,0.0899932,0.0184954,0.366825,19.2949,7.07783
62.8318,2536.35,119.23,0.0899912,0.0182807,0.357608,19.1276,6.84017
62.8318,2539.35,119.73,0.0899937,0.0180986,0.34974,18.9835,6.63928
62.8318,2542.35,119.59,0.0899973,0.0179546,0.343979,18.8653,6.48927
62.8318,2545.35,119.95,0.0899957,0.0177903,0.336938,18.7332,6.31193
62.8318,2548.35,120.05,0.0899957,0.0176399,0.330578,18.6103,6.15216
62.8318,2551.35,120.3,0.0899952,0.0174803,0.323394,18.4812,5.9767
62.8318,2554.35,121.68,0.0899977,0.01736,0.318399,18.3802,5.85224
62.8318,2557.35,120.81,0.0899966,0.0172476,0.312927,18.2902,5.72349
62.8318,2560.35,122.26,0.0899954,0.0171034,0.306314,18.1713,5.56614
62.8318,2563.35,122.37,0.0899983,0.0169888,0.301272,18.0743,5.4453
62.8318,2566.35,122.77,0.0899988,0.0169246,0.298428,18.02,5.37769
62.8318,2569.35,123.36,0.0900007,0.0168507,0.295444,17.9556,5.30486
62.8318,2572.35,123.46,0.0900033,0.0168155,0.29439,17.9227,5.27625
62.8318,2575.35,122.7,0.0900011,0.0167576,0.292338,17.8714,5.22449
62.8318,2578.35,123.19,0.0899968,0.0166241,0.286234,17.7587,5.08315
62.8318,2581.35,123.32,0.0899981,0.0165571,0.283133,17.7014,5.01184
62.8318,2584.35,122.69,0.0900013,0.0164829,0.280169,17.635,4.94079
62.8318,2587.35,122.4,0.0899986,0.0163827,0.275321,17.5502,4.83195
62.8318,2590.35,123.68,0.0899981,0.0162803,0.270342,17.4627,4.72091
62.8318,2593.35,124.2,0.0899971,0.0162032,0.266354,17.3976,4.63392
62.8318,2596.35,124.06,0.0899973,0.0161063,0.261333,17.3149,4.52497
62.8318,2599.35,124.46,0.0900015,0.0160497,0.258782,17.264,4.46761
62.8318,2602.35,124.91,0.0900002,0.0160091,0.256794,17.2289,4.42427
62.8318,2605.35,124.75,0.090003,0.0159785,0.25604,17.1985,4.4035
62.8318,2608.35,124.46,0.0899997,0.0159152,0.253538,17.1413,4.34596
62.8318,2611.35,124.77,0.0899982,0.0158275,0.248937,17.0656,4.24826
62.8318,2614.35,125.01,0.0899987,0.0157609,0.244908,17.0097,4.16581
62.8318,2617.35,125.25,0.0900012,0.0157215,0.243216,16.9733,4.12818
62.8318,2620.35,124.81,0.0899998,0.0156775,0.241087,16.9343,4.08263
62.8318,2623.35,124.08,0.090001,0.0156098,0.238156,16.8721,4.01819
62.8318,2626.35,125.11,0.0899987,0.0155312,0.234093,16.8029,3.93345
62.8318,2629.35,124.99,0.0900001,0.0154737,0.231052,16.7517,3.87052
62.8318,2632.35,125.16,0.0899992,0.0154296,0.22842,16.7136,3.81774
62.8318,2635.35,125.11,0.090002,0.0153957,0.227424,16.6801,3.79345
62.8318,2638.35,125.3,0.0900014,0.0153569,0.225705,16.6443,3.75668
62.8318,2641.35,125.77,0.0899991,0.0153026,0.222659,16.5966,3.69539
62.8318,2644.35,125.72,0.0900002,0.0152573,0.220138,16.5561,3.64464
62.8318,2647.35,125.91,0.0900002,0.0152134,0.217873,16.5163,3.59845
62.8318,2650.35,125.97,0.0899986,0.0151678,0.215275,16.4759,3.54684
62.8318,2653.35,126.08,0.0899994,0.0151191,0.212325,16.4328,3.48908
62.8318,2656.35,126.2,0.0900007,0.0150771,0.209818,16.3952,3.44
62.8318,2659.35,126.31,0.0899999,0.0150402,0.207692,16.3622,3.39831
62.8318,2662.35,126.4,0.0900002,0.0150022,0.205845,16.3268,3.36079
62.8318,2665.35,126.51,0.0900011,0.0149655,0.204058,16.2924,3.32459
62.8318,2668.35,126.6,0.0900011,0.0149262,0.201973,16.2562,3.28332
62.8318,2671.35,126.7,0.0899993,0.0148816,0.19948,16.2158,3.23473
62.8318,2674.35,126.79,0.0900009,0.014844,0.197773,16.1798,3.19993
62.8318,2677.35,126.89,0.0900002,0.0148097,0.196002,16.148,3.16503
62.8318,2680.35,126.99,0.090001,0.0147714,0.19397,16.1122,3.12528
62.8318,2683.35,127.08,0.09,0.0147386,0.19185,16.083,3.08551
62.8318,2686.35,127.18,0.0900009,0.0147009,0.189897,16.0474,3.04735
62.8318,2689.35,127.27,0.0899997,0.0146711,0.187918,16.0208,3.01061
62.8318,2692.35,127.37,0.0900003,0.0146391,0.186177,15.9909,2.97713
62.8318,2695.35,127.47,0.0900003,0.0146031,0.184058,15.9576,2.93713
62.8318,2698.35,127.57,0.0900004,0.0145678,0.181519,15.9261,2.89089
62.8318,2701.35,127.68,0.0899993,0.0145383,0.179965,15.8984,2.86116
62.8318,2704.35,127.78,0.0900007,0.0145043,0.177996,15.8664,2.82415
62.8318,2707.35,127.88,0.0900005,0.014472,0.175956,15.8367,2.78656
62.8318,2710.35,127.99,0.0900006,0.0144377,0.173734,15.805,2.74586
62.8318,2713.35,128.1,0.0899996,0.0144096,0.171758,15.7797,2.71028
62.8318,2716.35,128.21,0.0899992,0.0143784,0.169598,15.7512,2.67137
62.8318,2719.35,128.32,0.0900002,0.0143484,0.16771,15.723,2.63691
62.8318,2722.35,128.44,0.09,0.0143147,0.16556,15.6916,2.59791
62.8318,2725.35,128.53,0.09,0.0142868,0.163536,15.6661,2.56197
62.8318,2728.35,128.61,0.0899985,0.0142577,0.161204,15.6402,2.52127
62.8318,2731.35,128.76,0.0899997,0.0142256,0.159089,15.6099,2.48337
62.8318,2734.35,128.82,0.0900005,0.0142,0.1572,15.5862,2.45016
62.8318,2737.35,129.02,0.09,0.0141712,0.154987,15.5599,2.41159
62.8318,2740.35,129.17,0.0899997,0.0141427,0.152959,15.5335,2.37598
62.8318,2743.35,129.24,0.0899992,0.0141147,0.150931,15.5075,2.34057
62.8318,2746.35,129.38,0.0899998,0.0140907,0.148996,15.4854,2.30726
62.8318,2749.35,129.49,0.0899999,0.014064,0.146979,15.4605,2.27237
62.8318,2752.35,129.64,0.0899994,0.0140379,0.144683,15.437,2.23348
62.8318,2755.35,129.72,0.0899978,0.0140139,0.142299,15.4161,2.19369
62.8318,2758.35,129.47,0.0900009,0.0139758,0.140129,15.3783,2.15494
62.8318,2761.35,128.96,0.0899988,0.0139517,0.137773,15.357,2.11579
62.8318,2764.35,129.71,0.0899986,0.0139254,0.135077,15.3337,2.07123
62.8318,2767.35,130.15,0.0899989,0.0139093,0.13314,15.3198,2.03968
62.8318,2770.35,130.3,0.0900007,0.0138875,0.131929,15.2979,2.01823
62.8318,2773.35,130.54,0.0899996,0.0138663,0.130151,15.2782,1.98849
62.8318,2776.35,130.64,0.0900005,0.0138424,0.128359,15.2552,1.95815
62.8318,2779.35,130.5,0.0899998,0.0138143,0.125985,15.2288,1.91861
62.8318,2782.35,129.91,0.0899983,0.0137943,0.123844,15.2111,1.8838
62.8318,2785.35,130.65,0.089999,0.0137726,0.121693,15.191,1.84864
62.8318,2788.35,131.17,0.0899994,0.0137571,0.119952,15.177,1.82051
62.8318,2791.35,131.37,0.0900001,0.0137395,0.118436,15.1601,1.79551
62.8318,2794.35,131.62,0.0899996,0.013722,0.116648,15.1441,1.76652
62.8318,2797.35,131.71,0.0899995,0.0137027,0.114793,15.126,1.73635
62.8318,2800.35,131.29,0.089999,0.0136796,0.112929,15.1037,1.70564
62.8318,2803.35,131.26,0.0899982,0.0136622,0.110335,15.0889,1.66483
62.8318,2806.35,131.97,0.09,0.0136436,0.108359,15.0713,1.63311
62.8318,2809.35,132.4,0.0899993,0.0136303,0.107271,15.0585,1.61534
62.8318,2812.35,132.57,0.0899992,0.0136179,0.105917,15.047,1.59374
62.8318,2815.35,132.74,0.0899994,0.0136026,0.103908,15.0332,1.56206
62.8318,2818.35,132.05,0.0900002,0.0135845,0.102261,15.0155,1.5355
62.8318,2821.35,132.44,0.0899994,0.0135657,0.100321,14.9978,1.50459
62.8318,2824.35,133.12,0.089998,0.0135569,0.0984544,14.9911,1.47594
62.8318,2827.35,133.3,0.09,0.0135434,0.0974952,14.9772,1.46021
62.8318,2830.35,133.53,0.0900002,0.0135297,0.0960595,14.9641,1.43744
62.8318,2833.35,133.58,0.0899987,0.0135162,0.093921,14.9525,1.40435
62.8318,2836.35,132.74,0.0899989,0.0135007,0.0919829,14.9379,1.37403
62.8318,2839.35,133.44,0.0899992,0.0134887,0.0905863,14.9265,1.35213
62.8318,2842.35,134.07,0.0900001,0.0134785,0.0894256,14.9166,1.33393
62.8318,2845.35,134.37,0.0899998,0.0134695,0.0878046,14.9087,1.30906
62.8318,2848.35,134.59,0.0899995,0.0134591,0.0867369,14.8987,1.29227
62.8318,2851.35,134.18,0.0899983,0.0134501,0.0846765,14.8915,1.26096
62.8318,2854.35,134.01,0.0899999,0.0134356,0.0834954,14.8767,1.24213
62.8318,2857.35,134.81,0.0899993,0.0134281,0.0820559,14.8702,1.22019
62.8318,2860.35,135.19,0.0899991,0.0134226,0.0805029,14.866,1.19676
62.8318,2863.35,135.36,0.09,0.0134142,0.0793718,14.8579,1.1793
62.8318,2866.35,135.47,0.0899987,0.0134028,0.0780343,14.847,1.15858
62.8318,2869.35,134.58,0.0899991,0.0133931,0.0763291,14.8382,1.13259
62.8318,2872.35,135.35,0.0900003,0.0133817,0.0749374,14.827,1.11109
62.8318,2875.35,135.97,0.0900001,0.0133785,0.0738113,14.8246,1.09422
62.8318,2878.35,136.26,0.0899983,0.0133732,0.0725377,14.8205,1.07504
62.8318,2881.35,136.45,0.0900002,0.0133679,0.0718158,14.815,1.06395
62.8318,2884.35,136.05,0.0899993,0.0133562,0.0702022,14.8039,1.03927
62.8318,2887.35,135.74,0.0899988,0.0133496,0.0686409,14.7983,1.01577
62.8318,2890.35,136.66,0.0899993,0.0133439,0.0674121,14.7931,0.997232
62.8318,2893.35,137.11,0.0899984,0.0133393,0.0662209,14.7893,0.979363
62.8318,2896.35,137.31,0.09,0.0133369,0.0655296,14.7871,0.968993
62.8318,2899.35,137.23,0.0899999,0.013329,0.0642048,14.7795,0.948917
62.8318,2902.35,136.44,0.0900006,0.0133193,0.0631405,14.7697,0.932568
62.8318,2905.35,137.34,0.0899982,0.0133205,0.0616793,14.7727,0.911171
62.8318,2908.35,137.92,0.0899993,0.0133181,0.0608802,14.7707,0.899244
62.8318,2911.35,138.14,0.0900004,0.0133106,0.0600464,14.763,0.886462
62.8318,2914.35,138.09,0.0899995,0.0133051,0.0588977,14.758,0.869212
62.8318,2917.35,137.22,0.0899994,0.0133011,0.0574903,14.7547,0.848254
62.8318,2920.35,138.12,0.089999,0.0132989,0.0566192,14.7531,0.83531
62.8318,2923.35,138.77,0.0899991,0.0132999,0.0560176,14.7547,0.82652
62.8318,2926.35,138.95,0.0900008,0.0132968,0.0552367,14.7516,0.814829
62.8318,2929.35,138.82,0.0899993,0.013292,0.0537317,14.7477,0.792421
62.8318,2932.35,138.02,0.0899997,0.0132897,0.0531356,14.7456,0.783515
62.8318,2935.35,139.05,0.0899985,0.0132875,0.0517882,14.7444,0.763586
62.8318,2938.35,139.62,0.0899996,0.0132887,0.0513421,14.7459,0.757083
62.8318,2941.35,139.76,0.0900005,0.0132861,0.0505158,14.7435,0.744779
62.8318,2944.35,139.33,0.0900002,0.0132822,0.0497361,14.7398,0.7331
62.8318,2947.35,138.93,0.0899983,0.0132843,0.0486555,14.7432,0.717336
62.8318,2950.35,140,0.0899995,0.0132798,0.047846,14.7386,0.705182
62.8318,2953.35,140.46,0.0900011,0.0132767,0.0474188,14.7351,0.698722
62.8318,2956.35,140.54,0.089999,0.0132819,0.0465218,14.7418,0.685817
62.8318,2959.35,139.73,0.0899999,0.0132784,0.0455538,14.7386,0.671397
62.8318,2962.35,140.01,0.0899991,0.0132786,0.0447825,14.7393,0.660065
62.8318,2965.35,140.99,0.089999,0.0132808,0.0443632,14.7421,0.654007
62.8318,2968.35,141.26,0.0900016,0.0132795,0.0436217,14.7407,0.643014
62.8318,2971.35,141.15,0.0899994,0.0132786,0.0427139,14.7406,0.629629
62.8318,2974.35,140.27,0.0899992,0.0132782,0.0419464,14.7407,0.618318
62.8318,2977.35,141.2,0.089999,0.0132798,0.0415407,14.7428,0.612427
62.8318,2980.35,141.93,0.0899993,0.0132835,0.0406832,14.7473,0.599967
62.8318,2983.35,142.03,0.0900017,0.0132815,0.0405625,14.7448,0.598084
62.8318,2986.35,141.46,0.0899989,0.0132842,0.0394797,14.7489,0.582283
62.8318,2989.35,141.18,0.0899998,0.0132817,0.0387577,14.7464,0.571535
62.8318,2992.35,142.34,0.0899997,0.013283,0.0383967,14.748,0.566275
62.8318,2995.35,142.76,0.0900009,0.0132855,0.0381951,14.7508,0.563406
62.8318,2998.35,142.73,0.0899997,0.0132866,0.0373063,14.7527,0.550369
62.8318,3001.35,141.73,0.0899997,0.0132862,0.036612,14.7526,0.540122
62.8318,3004.35,142.5,0.0899992,0.0132908,0.0362139,14.758,0.534444
62.8318,3007.35,143.4,0.0900004,0.0132931,0.0358873,14.7605,0.529716
62.8318,3010.35,143.48,0.0899999,0.0132946,0.0351711,14.7626,0.519217
62.8318,3013.35,142.96,0.0899998,0.0132936,0.034713,14.7618,0.512426
62.8318,3016.35,142.59,0.0899994,0.0132979,0.0341434,14.767,0.504195
62.8318,3019.35,143.81,0.0900005,0.0132998,0.0337565,14.7691,0.498552
62.8318,3022.35,144.25,0.0900002,0.0133021,0.0336848,14.7717,0.497582
62.8318,3025.35,144.13,0.0900001,0.0133048,0.0328874,14.7751,0.485914
62.8318,3028.35,143.18,0.0899991,0.0133066,0.031997,14.7777,0.472844
62.8318,3031.35,143.94,0.0900005,0.0133076,0.0319861,14.7785,0.472708
62.8318,3034.35,144.86,0.0899996,0.0133106,0.0314776,14.7823,0.465312
62.8318,3037.35,144.93,0.0900011,0.0133133,0.0314296,14.7851,0.464688
62.8318,3040.35,144.4,0.0899996,0.0133165,0.0307704,14.7891,0.455067
62.8318,3043.35,144.06,0.0899991,0.0133215,0.0301566,14.7951,0.44617
62.8318,3046.35,145.29,0.0900011,0.0133211,0.0299396,14.7944,0.442938
62.8318,3049.35,145.7,0.0900002,0.0133263,0.0299441,14.8003,0.443182
62.8318,3052.35,145.51,0.0899993,0.0133294,0.0292017,14.8042,0.432308
62.8318,3055.35,144.59,0.0900007,0.0133292,0.0287994,14.804,0.426345
62.8318,3058.35,145.44,0.0900003,0.0133327,0.0283993,14.8081,0.420539
62.8318,3061.35,146.38,0.0899989,0.0133411,0.0283231,14.8177,0.419684
62.8318,3064.35,146.39,0.0900001,0.013343,0.0280121,14.8198,0.415132
62.8318,3067.35,145.78,0.0900016,0.0133407,0.0275601,14.8171,0.408361
62.8318,3070.35,145.51,0.0899998,0.0133481,0.0274436,14.8257,0.40687
62.8318,3073.35,146.77,0.0899991,0.0133516,0.02689,14.8299,0.398776
62.8318,3076.35,147.13,0.0900004,0.0133565,0.0269084,14.8352,0.39919
62.8318,3079.35,146.91,0.0900004,0.0133578,0.0265687,14.8366,0.394191
62.8318,3082.35,146.03,0.0900009,0.0133591,0.0262995,14.8382,0.390236
62.8318,3085.35,146.59,0.0900007,0.0133638,0.0259456,14.8436,0.385125
62.8318,3088.35,147.68,0.0899983,0.0133687,0.0254156,14.8495,0.377411
62.8318,3091.35,147.7,0.0900006,0.0133753,0.0256195,14.8565,0.380616
62.8318,3094.35,147.4,0.0900009,0.0133731,0.0251671,14.8542,0.373837
62.8318,3097.35,146.62,0.0900012,0.0133778,0.0251715,14.8593,0.374031
62.8318,3100.35,147.23,0.0899986,0.0133825,0.0246681,14.8651,0.366695
62.8318,3103.35,148.35,0.0900005,0.0133877,0.024505,14.8706,0.364405
62.8318,3106.35,148.34,0.0899998,0.0133933,0.0245957,14.8769,0.36591
62.8318,3109.35,148.13,0.0900007,0.0133923,0.0241586,14.8759,0.359379
62.8318,3112.35,147.45,0.090001,0.0133967,0.0237817,14.8808,0.353891
62.8318,3115.35,147.31,0.0899999,0.0134009,0.0235887,14.8858,0.351136
62.8318,3118.35,148.66,0.0900002,0.0134063,0.0237072,14.8916,0.353039
62.8318,3121.35,149.07,0.0900005,0.0134133,0.0237823,14.8993,0.35434
62.8318,3124.35,148.9,0.0899998,0.0134164,0.0232422,14.9031,0.346381
62.8318,3127.35,148.84,0.0900008,0.0134173,0.023038,14.904,0.343358
